Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.941985920505322	194	|A great smoke went up . |	|It shaped itself like a mountain seen in the distance , and began to glow at the summit . |	|It spouted green and scarlet flames . |	0										
0.192448262102966	581	|And also , I fancy , you 'll find a golden ring . ' |	|` The ring ! ' |	|exclaimed Frodo . |	0										
0.377869405781382	505	|` After all that 's what this party business was all about , really : to give away lots of birthday presents , and somehow make it easier to give it away at the same time . |	|It has n't made it any easier in the end , but it would be a pity to waste all my preparations . |	|It would quite spoil the joke . ' |	0										
0.824654972009872	260	|There was almost silence , and one or two of the Tooks pricked up their ears . |	|Indeed , for Three Purposes ! |	|First of all , to tell you that I am immensely fond of you all , and that eleventy-one years is too short a time to live among such excellent and admirable hobbits . |	0										
0.01678088506364	1	|Chapter 1 . |	|A Long-expected Party When Mr. Bilbo Baggins of Bag End announced that he would shortly be celebrating his eleventy-first birthday with a party of special magnificence , there was much talk and excitement in Hobbiton . |	|Bilbo was very rich and very peculiar , and had been the wonder of the Shire for sixty years , ever since his remarkable disappearance and unexpected return . |	1	Mr. Bilbo Baggins									
0.095101134222427	491	|And I am always wanting to put it on and disappear , do n't you know ; or wondering if it is safe , and pulling it out to make sure . |	|I tried locking it up , but I found I could n't rest without it in my pocket . |	|I do n't know why . |	1	DEFAULT									
0.601283188848569	420	|Also I think you have had it quite long enough . |	|You wo n't need it any more . |	|Bilbo , unless I am quite mistaken . ' |	1	Mr. Bilbo Baggins									
0.089668286804346	498	|Stop possessing it . |	|Give it to Frodo , and I will look after him . ' |	|Bilbo stood for a moment tense and undecided . |	2	Frodo Baggins	DEFAULT								
0.682816112874037	400	|` Is n't that odd now ? ' |	|he said softly to himself . |	|` Yet after all , why not ? |	1	DEFAULT									
0.813491179549922	380	|` Yes , I will - two eyes , as often as I can spare them . ' |	|` He would come with me , of course , if I asked him . |	|In fact he offered to once , just before the party . |	2	DEFAULT	DEFAULT								
0.089381327253766	3	|Bilbo was very rich and very peculiar , and had been the wonder of the Shire for sixty years , ever since his remarkable disappearance and unexpected return . |	|The riches he had brought back from his travels had now become a local legend , and it was popularly believed , whatever the old folk might say , that the Hill at Bag End was full of tunnels stuffed with treasure . |	|And if that was not enough for fame , there was also his prolonged vigour to marvel at . |	1	DEFAULT									
0.596914753620732	651	|It did not improve their tempers . |	|Eventually they were shown into the study . |	|Frodo was sitting at a table with a lot of papers in front of him . |	0										
0.513995197860248	360	|I do n't look it , but I am beginning to feel it in my heart of hearts . |	|Well-preserved indeed ! |	|` he snorted . |	0										
0.003200519848313	2	|A Long-expected Party When Mr. Bilbo Baggins of Bag End announced that he would shortly be celebrating his eleventy-first birthday with a party of special magnificence , there was much talk and excitement in Hobbiton . |	|Bilbo was very rich and very peculiar , and had been the wonder of the Shire for sixty years , ever since his remarkable disappearance and unexpected return . |	|The riches he had brought back from his travels had now become a local legend , and it was popularly believed , whatever the old folk might say , that the Hill at Bag End was full of tunnels stuffed with treasure . |	1	Mr. Bilbo Baggins									
0.95754298069579	336	|At first he put it on the mantelpiece , but suddenly he removed it and stuck it in his pocket . |	|At that moment the door opened and Gandalf came quickly in . |	|` Hullo ! ' |	1	Gandalf									
0.043576029195844	460	|cried Bilbo . |	|` But you wo n't get it . |	|I wo n't give my precious away , I tell you . ' |	1	DEFAULT									
0.339399077786634	591	|As master of Bag End Frodo felt it his painful duty to say good-bye to the guests . |	|Rumours of strange events had by now spread all over the field , but Frodo would only say no doubt everything will be cleared up in the morning . |	|About midnight carriages came for the important folk . |	1	Frodo Baggins									
0.216332927978602	545	|he said , looking at his old home and bowing to the door . |	|` Good-bye , Gandalf ! ' |	|` Good-bye , for the present , Bilbo . |	1	Gandalf									
0.633333167461284	160	|A draught of cooks , from every inn and eating-house for miles around , arrived to supplement the dwarves and other odd folk that were quartered at Bag End . |	|Excitement rose to its height . |	|Then the weather clouded over . |	0										
0.247720846420524	172	|Ele gave away presents to all and sundry - the latter were those who went out again by a back way and came in again by the gate . |	|Hobbits give presents to other people on their own birthdays . |	|Not very expensive ones , as a rule , and not so lavishly as on this occasion ; but it was not a bad system . |	0										
0.652754704941925	604	|He welcomed all the callers , but he had not much more to say than before . |	|His reply to all inquiries was simply this : ` Mr. Bilbo Baggins has gone away ; as far as I know , for good . ' |	|Some of the visitors he invited to come inside , as Bilbo had left ` messages ' for them . |	2	DEFAULT	Mr. Bilbo Baggins								
0.943023232440497	709	|` Well , what about it ? ' |	|` What do you know already ? ' |	|` Only what Bilbo told me . |	1	DEFAULT									
0.01646607409115	511	|` And now I really must be starting , or somebody else will catch me . |	|I have said good-bye , and I could n't bear to do it all over again . ' |	|He picked up his bag and moved to the door . |	1	DEFAULT									
0.444367047306218	290	|But Bilbo did not sing or recite . |	|Fie paused for a moment . |	|Thirdly and finally , he said , I wish to make an ANNOUNCEMENT . |	1	Fie									
0.332788885283364	122	|` You will get plenty when the time comes . ' |	|Then he disappeared inside with Bilbo , and the door was shut . |	|The young hobbits stared at the door in vain for a while , and then made off , feeling that the day of the party would never come . |	2	DEFAULT	Mr. Bilbo Baggins								
0.867928805581805	83	|` Cabbages and potatoes are better for me and you . |	|Do n't go getting mixed up in the business of your betters , or you 'll land in trouble too big for you , ' I says to him . |	|And I might say it to others , ' he added with a look at the stranger and the miller . |	2	DEFAULT	DEFAULT								
0.908916831717135	185	|The fireworks were by Gandalf : they were not only brought by him , but designed and made by him ; and the special effects , set pieces , and flights of rockets were let off by him . |	|But there was also a generous distribution of squibs , crackers , backarappers , sparklers , torches , dwarf-candles , elf-fountains , goblin-barkers and thunder-claps . |	|They were all superb . |	0										
0.037707471464605	753	|` Some people ! ' |	|exclaimed Frodo . |	|` You mean Otho and Lobelia . |	1	Frodo Baggins									
0.930203301077076	298	|There was a blinding flash of light , and the guests all blinked . |	|When they opened their eyes Bilbo was nowhere to be seen . |	|One hundred and forty-four flabbergasted hobbits sat back speechless . |	1	Mr. Bilbo Baggins									
0.465489025233627	107	|He had a long white beard and bushy eyebrows that stuck out beyond the brim of his hat . |	|Small hobbit-children ran after the cart all through Hobbiton and right up the hill . |	|It had a cargo of fireworks , as they rightly guessed . |	0										
0.725920073004672	646	|` He is resting . ' |	|` Hiding , you mean , ' said Fobelia . |	|` Anyway we want to see him and we mean to see him . |	2	DEFAULT	Fobelia								
0.972432276153497	392	|You agreed to that , you remember . ' |	|` Well , er , yes , I suppose so , ' stammered Bilbo . |	|` Where is it ? ' |	1	Mr. Bilbo Baggins									
0.067542658332604	453	|` I 'll do as I choose and go as I please , ' said Bilbo obstinately . |	|` Now , now , my dear hobbit ! ' |	|said Gandalf . |	1	Gandalf									
0.478887135802262	576	|He left a packet for you . |	|There it is ! ' |	|Frodo took the envelope from the mantelpiece , and glanced at it , but did not open it . |	0										
0.164043020922731	497	|Go away and leave it behind . |	|Stop possessing it . |	|Give it to Frodo , and I will look after him . ' |	0										
0.239371465712242	744	|I did mean to - but I have had to change my mind . |	|I may be away for a good while ; but I 'll come and see you again , as soon as I can . |	|Expect me when you see me ! |	2	DEFAULT	DEFAULT								
0.906198752654542	527	|Suddenly it gave way to a look of relief and a laugh . |	|` Well , that 's that , ' he said . |	|` Now I 'm off ! ' |	1	DEFAULT									
0.800057333236022	544	|Good-bye ! ' |	|he said , looking at his old home and bowing to the door . |	|` Good-bye , Gandalf ! ' |	1	DEFAULT									
